sampleSize,timing,keycomp
5631000,2578024353,330366695
5636000,2834896762,330921933
5641000,2847881147,331542234
5646000,2772984343,332035961
5651000,2688580646,332593227
5656000,2615188154,333039487
5661000,2493513906,333589747
5666000,2400647320,334100140
5671000,2470570741,334614617
5676000,2548659985,334995497
5681000,2540393690,335522304
5686000,2397870615,336102821
5691000,2634700115,336617076
5696000,2872455791,337186164
5701000,2601514036,337535179
5706000,2971264905,338191779
5711000,2947338628,338680819
5716000,2788643014,339088165
5721000,2529463233,339756175
5726000,2729576158,340080560
5731000,2681614979,340596375
5736000,2711449426,341242868
5741000,2537829901,341724750
5746000,2548964802,342283669
5751000,2850091778,342818762
5756000,2605483746,343381470
5761000,2620370079,343777057
5766000,2568879364,344269584
5771000,2870051382,344719705
5776000,2485419006,345261181
5781000,2612217902,345798735
5786000,2419554916,346479941
5791000,2392481992,346988747
5796000,2478625497,347544796
5801000,2431014395,347978912
5806000,2443365953,348638653
5811000,2693037525,349158195
5816000,2523359217,349581674
5821000,2464032364,350005741
5826000,2453745403,350668103
5831000,2485108485,351131285
5836000,2477600034,351630467
5841000,2531839166,352030170
5846000,2631748727,352740339
5851000,2931862145,353286032
5856000,2665157764,353661456
5861000,3001834856,354156246
5866000,2645913580,354804286
5871000,3157765059,355375421
5876000,2668291976,355930450
5881000,2578830620,356291144
5886000,2572835239,356911834
5891000,2690637217,357377987
5896000,2557867774,358059362
5901000,2625013009,358373285
5906000,2523153733,359027553
5911000,2888383585,359499870
5916000,2890859318,360091351
5921000,2745382425,360667832
5926000,2857041654,361294431
5931000,2532732913,361576702
5936000,2451502256,362183459
5941000,2470905000,362762779
5946000,2491118152,363231617
5951000,2611195908,363678039
5956000,2482403611,364334057
5961000,2525631027,364902957
5966000,2517636405,365456052
5971000,2489797714,366089986
5976000,2575376524,366498365
5981000,2639722377,367037977
5986000,3212147808,367593841
5991000,3427359197,367995866
5996000,3066864447,368521590
6001000,2796797804,369073508
6006000,2805699222,369650566
6011000,2935954768,370151603
6016000,2786302193,370789684
6021000,2770041121,371270265
6026000,2819506566,371784381
6031000,3032541513,372346113
6036000,3899820459,373087323
6041000,4629372491,373588141
6046000,2879523901,373972934
6051000,2861997106,374503389
6056000,2974903293,375034338
6061000,2904964044,375626305
6066000,6154128446,376147380
6071000,4710866775,376722687
6076000,3554009616,377197163
6081000,3038160539,377886033
6086000,2934428647,378179703
6091000,2754027480,378866895
6096000,2638645806,379410592
6101000,2932705961,379779985
6106000,2957724612,380549158
6111000,2816187916,381137755
6116000,2734371381,381600499
6121000,2629568854,382078691
6126000,2582056589,382659571
6131000,2821077840,383257522
6136000,2691006691,383739117
6141000,2650536482,384250707
6146000,2698732255,384788704
6151000,2719452105,385419535
6156000,2642405285,386133094
6161000,2873116208,386447269
6166000,2706632805,387178679
6171000,2767958615,387668958
6176000,2679466532,388170131
6181000,2773196827,388789239
6186000,2865904705,389248226
6191000,2802703317,389695658
6196000,2770937261,390505694
6201000,3001527744,391067035
6206000,3081770987,391476135
6211000,2864613274,391978335
6216000,2989816689,392560936
6221000,2935283827,393115441
6226000,2962902225,393718709
6231000,2936965209,394220023
6236000,2853969681,394809826
6241000,2936088177,395394117
6246000,2784476211,395755830
6251000,2771706042,396465470
6256000,2852599464,396973224
6261000,2761462611,397691470
6266000,2772989506,398094653
6271000,2808380839,398485828
6276000,2769712136,399263784
6281000,2911999148,399876049
6286000,2852532011,400345746
6291000,3100904024,400903214
6296000,2917715690,401439551
6301000,2719141452,402216473
6306000,2856104570,402668513
6311000,3035643317,403221532
6316000,2837739178,403541151
6321000,2765644596,404326433
6326000,2768210632,404930641
6331000,2801411408,405247085
6336000,2772274764,406022813
6341000,2831378916,406403129
6346000,3074387686,407159237
6351000,2814883681,407623883
6356000,2780493801,408113267
6361000,2798492037,408736906
6366000,2828027729,409440480
6371000,2768363499,409965916
6376000,2909016538,410517714
6381000,2825738866,410937167
6386000,2758537550,411494479
6391000,2835684367,412143106
6396000,3050383514,412743276
6401000,2868211765,413314084
6406000,2826780562,414130554
6411000,2793471838,414553994
6416000,2877585157,414931313
6421000,3077252997,415466875
6426000,2990712210,416295025
6431000,2917739817,416590936
6436000,3010870999,417238168
6441000,2983552585,417857372
6446000,3043454203,418329392
6451000,3076985434,418988676
6456000,2945397095,419588888
6461000,2985477133,420189359
6466000,2904575616,420651188
6471000,3004946443,421281621
6476000,2977364218,422007264
6481000,2967479778,422580627
6486000,2945001653,422921646
6491000,2960467047,423568365
6496000,3060255158,424116459
6501000,3290149850,424658327
6506000,2971301528,425139743
6511000,3195481534,425846014
6516000,2966624345,426529649
6521000,2913644209,426986805
6526000,3068049107,427607969
6531000,3040503261,428208782
6536000,2896888152,428734696
6541000,2917074072,429407613
6546000,2885902425,429866884
6551000,3148677747,430346042
6556000,2904101897,419310475
6561000,2993484556,395779705
6566000,2757077038,372088265
6571000,2675528962,348354572
6576000,2475815367,324675191
6581000,2616572390,301027829
6586000,2570160707,277356792
6591000,2565801789,275919048
6596000,2503269132,276211470
6601000,2705403994,276603330
6606000,2725934800,276963819
6611000,2529016364,277267738
6616000,2523667563,277615680
6621000,2553487884,277892177
6626000,2615627493,278306262
6631000,2573420598,278690604
6636000,2837605465,278863627
6641000,2608364619,279214909
6646000,2710211274,279605440
6651000,2669301078,279963312
6656000,2604143744,280388248
6661000,2612949356,280655752
6666000,2690920430,280946766
6671000,2679058011,281296645
6676000,2625445579,281623744
6681000,2629817730,282056140
6686000,2798840872,282324101
6691000,2775802351,282700772
6696000,2676629165,283004906
6701000,2707837692,283275925
6706000,2624871983,283658974
6711000,2633496471,283916437
6716000,2602255865,284354062
6721000,2786108041,284720177
6726000,2646689267,285024011
6731000,2616104145,285438307
6736000,2579227304,285639431
6741000,2613341913,286158613
6746000,2564109325,286436994
6751000,2729834630,286750614
6756000,2531430321,287063036
6761000,2704996784,287341490
6766000,2716288948,287704565
6771000,2673922412,288140029
6776000,2822606761,288473975
6781000,2799177221,288763797
6786000,2623747822,289142532
6791000,2638195913,289453745
6796000,2595651946,289834210
6801000,2624404561,290222809
6806000,2573792744,290547043
6811000,2757478031,290849335
6816000,2572728423,291104896
6821000,2653745897,291561331
6826000,2588352547,291839464
6831000,2608453530,292215481
6836000,2779801527,292510766
6841000,2688551249,292838912
6846000,2678757643,293270190
6851000,2567270684,293608035
6856000,2601995522,293993689
6861000,2682418970,294271174
6866000,2610341973,294534151
6871000,2736404050,294976509
6876000,2683122471,295308866
6881000,2802528038,295650696
6886000,2748623024,296000639
6891000,2958035971,296311918
6896000,2627635763,296728154
6901000,2593391452,297050337
6906000,2668436521,297404848
6911000,2716013129,297702447
6916000,2693263510,298040152
6921000,2676290384,298552451
6926000,2613121964,298814297
6931000,2641467788,299090651
6936000,2612498124,299514474
6941000,2738569960,299798817
6946000,2893351827,300195206
6951000,2588521936,300519985
6956000,2539690611,300920114
6961000,2533803010,301250052
6966000,2587901743,301569113
6971000,2570040752,301960779
6976000,2541394594,302352230
6981000,2529183946,302664901
6986000,2564471070,303003487
6991000,2562301608,303312271
6996000,2594966574,303650330
7001000,2725193468,304112307
7006000,2878778827,304445094
7011000,2561724421,304717265
7016000,2540544843,305115786
7021000,2543480963,305483207
7026000,2504362744,305834992
7031000,2600125364,306115238
7036000,2573811681,306427158
7041000,2578004273,306929511
7046000,2579291178,307249596
7051000,2911472573,307576511
7056000,2654120063,307936699
7061000,2671783159,308285150
7066000,2774437197,308571625
7071000,2642953757,308898053
7076000,2720557526,309315200
7081000,2778281748,309663712
7086000,2745834946,310025928
7091000,2669235750,310464868
7096000,2655047662,310674320
7101000,2762915466,311118460
7106000,2596556171,311501627
7111000,2564545062,311829419
7116000,2837130627,312211946
7121000,2983328448,312576312
7126000,2694973997,312990762
7131000,2777612228,313126998
7136000,2594541114,313494254
7141000,2739299662,313957530
7146000,2640641812,314234741
7151000,2707670779,314674904
7156000,2588199916,314955229
7161000,2598477630,315330566
7166000,2560481886,315725327
7171000,2715966858,316003402
7176000,2982347912,316480078
7181000,2713024118,316815423
7186000,2678138548,317135842
7191000,2706652655,317512346
7196000,2624980962,317851157
7201000,2692070504,318332617
7206000,2771227036,318588101
7211000,2709492883,318949636
7216000,2674779516,319242281
7221000,2602430995,319677161
7226000,2584909722,320027343
7231000,3042014514,320309256
7236000,2851844958,320768300
7241000,2614828683,321127771
7246000,2689686318,321461061
7251000,2702300398,321799286
7256000,2671106235,322186184
7261000,2729243178,322442349
7266000,2868474806,322886834
7271000,2813227873,323215238
7276000,2766719829,323676905
7281000,2726302730,323956811
7286000,2929560752,324308496
7291000,2683352569,324660080
7296000,2682124097,325104999
7301000,2679639103,325420844
7306000,2696962406,325766749
7311000,2679744156,326190996
7316000,2671760934,326489406
7321000,2729555402,326870107
7326000,2711656470,327195104
7331000,2704900873,327643546
7336000,2685539383,327934654
7341000,2961226481,328298057
7346000,2888573721,328718242
7351000,2791717588,329041830
7356000,2683210062,329382786
7361000,2724102154,329767937
7366000,2780912239,330209582
7371000,2677536147,330503292
7376000,2620586537,330933465
7381000,2794486917,331235158
7386000,2721502304,331595349
7391000,2753150565,331993566
7396000,2947180070,332355253
7401000,2660649350,332699810
7406000,2632275526,333113740
7411000,2718275474,333402303
7416000,2767072075,333848677
7421000,2737520384,334167431
7426000,2721215373,334516755
7431000,2795049638,334932639
7436000,2670722857,335250292
7441000,2801406634,335653797
7446000,2704787612,336039091
7451000,3160923018,336401344
7456000,2664110084,336698480
7461000,2942261141,337140227
7466000,2776049810,337326984
7471000,2782187485,337866976
7476000,2887676142,338129054
7481000,2850594567,338585478
7486000,2797339521,338960990
7491000,2866661198,339250226
7496000,2785340812,339742298
7501000,2768374932,339967216
7506000,2898981615,340420140
7511000,2796954978,340795421
7516000,2788260183,341271159
7521000,3027410764,341551995
7526000,2836140948,341931198
7531000,2896349278,342319209
7536000,2694656265,342633099
7541000,2773316801,342984283
7546000,2994009136,343330520
7551000,2821589614,343759032
7556000,2954204249,344280034
7561000,2955552757,344458251
7566000,2902903722,344857438
7571000,3056581571,345203534
7576000,2955482861,345621548
7581000,2813807028,346030616
7586000,2873256055,346435566
7591000,2775388070,346854736
7596000,2772234760,347148431
7601000,2853112936,347408729
7606000,2770689654,347939297
7611000,3076311702,348202917
7616000,2806473738,348574981
7621000,2877935383,348999703
7626000,2862408019,349300269
7631000,2816779354,349833462
7636000,2760769622,350120324
7641000,2816434756,350564285
7646000,2900844738,350927014
7651000,2780868051,351358681
7656000,3198787275,351580113
7661000,3146996820,351952872
7666000,3020859999,352369784
7671000,3094905768,352713406
7676000,3064633217,353080567
7681000,3442709023,353530697
7686000,3098777689,353876593
7691000,3039426306,354253184
7696000,2951660064,354566331
7701000,3012075948,355066024
7706000,3192242685,355419706
7711000,3532282546,355707643
7716000,6741439422,356093872
7721000,5274242151,356571251
7726000,4756323337,356914763
7731000,4716262061,357177514
7736000,4684915245,357599727
7741000,5518117401,358017771
7746000,4523292408,358397385
7751000,4536702425,358817824
7756000,4520817242,359296209
7761000,3934644922,359599201
7766000,3840564543,359893326
7771000,3841702075,360318322
7776000,4272669298,360713158
7781000,3965678199,360983147
7786000,3808404481,361361328
7791000,3837207426,361774288
7796000,3799502465,362280782
7801000,4167152529,362474313
7806000,3933496872,362948073
7811000,3978835749,363252812
7816000,4309855897,363774034
7821000,3881149094,364178318
7826000,3955963929,364501583
7831000,4158058108,364789438
7836000,4073331528,365207741
7841000,3861411317,365775454
7846000,4109016530,366032350
7851000,4002236489,366426979
7856000,4426783800,366696312
7861000,4204412261,367201733
7866000,4009034892,367549733
7871000,4067788415,368052288
7876000,4127973892,368366110
7881000,4167663254,368647470
7886000,3999117611,369044239
7891000,4448490519,369399381
7896000,4212117064,369822310
7901000,3946351429,370317003
7906000,4145614571,370703530
7911000,4307912564,371025423
7916000,3963183598,371475125
7921000,4112408627,371904273
7926000,3993344596,372157430
7931000,4319106669,372564764
7936000,4069491796,373037272
7941000,4043088042,373414381
7946000,4026478292,373819605
7951000,4140216505,374092107
7956000,5201582323,374503843
7961000,4697547662,374937821
7966000,4226662135,375234824
7971000,4225592479,375656820
7976000,4013249968,375941258
7981000,4381361772,376491828
7986000,4668535858,376808768
7991000,4237192166,377091132
7996000,4422946385,377584236
8001000,5056904449,378059006
8006000,4419031656,378332135
8011000,4181157839,378750518
8016000,6064940577,379177157
8021000,4654616932,379537261
8026000,4077443571,380017798
8031000,4493830610,380440164
8036000,4160675076,380613424
8041000,4374996871,381125620
8046000,4564658759,381450946
8051000,4295497923,381907687
8056000,5182334955,382244489
8061000,4453222014,382698951
8066000,5135023519,382989779
8071000,4471431324,383461909
8076000,4071346768,383763558
8081000,3922962287,384255751
8086000,4265817985,384626188
8091000,4738088183,385142600
8096000,4542532917,385476577
8101000,4134591775,385779661
8106000,3885047147,386207384
8111000,5875760921,386631413
8116000,4574916006,387010961
8121000,4434203459,387292019
8126000,4541393612,387810602
8131000,5108802415,388028805
8136000,5131003216,388618397
8141000,3848994983,388926818
8146000,3823386427,389350505
8151000,4562847442,389667782
8156000,4773543761,390092927
8161000,4519991389,390637705
8166000,4325195245,390982762
8171000,4786381883,391438688
8176000,4169481007,391757635
8181000,4542545306,392073406
8186000,4669678011,392418092
8191000,5677309540,392953295
8196000,4479114286,393265023
8201000,5002579518,393728473
8206000,5311440667,394053022
8211000,4856226840,394478006
8216000,3844290813,394793587
8221000,3934458437,395326609
8226000,3855050549,395632331
8231000,4238831321,396077731
8236000,4435425662,396495119
8241000,4385691691,396769143
8246000,3902524522,397255541
8251000,3942749181,397674938
8256000,3975148673,398137940
8261000,4003713878,398581963
8266000,4203760973,398741572
8271000,4068513407,399331835
8276000,4256633320,399698680
8281000,4020116820,400108412
8286000,3887846163,400535781
8291000,3898398052,400755799
8296000,3958111109,401359346
8301000,3938404839,401677034
8306000,3969196799,402028305
8311000,3905685282,402482975
8316000,4355647213,402883035
8321000,3974239518,403169209
8326000,3941958494,403702436
8331000,3996294455,404123365
8336000,3885272155,404477738
8341000,4159182783,404966321
8346000,4146799630,405388187
8351000,4043921478,405680374
8356000,4262045266,406085537
8361000,3934345477,406471259
8366000,3955642360,406807326
8371000,4080716587,407330725
8376000,8394920290,407637411
8381000,7128994117,408207732
8386000,6285100576,408532405
8391000,5963419600,408945566
8396000,4448580006,409232163
8401000,4470256163,409600955
8406000,4294848006,410139082
8411000,4206621566,410478822
8416000,4535542128,410916075
8421000,3964171689,411328559
8426000,4120549320,411780721
8431000,4093532300,412186586
8436000,4204856409,412639391
8441000,4078648047,412936131
8446000,4077458443,413342476
8451000,4377587260,413778510
8456000,4191342392,414179324
8461000,4074831881,414472208
8466000,4214955607,414957273
8471000,4289865466,415419505
8476000,5868108602,415934600
8481000,5655108342,416276040
8486000,6335787510,416648751
8491000,5191957071,416951098
8496000,4874808886,417366548
8501000,4367273410,417758784
8506000,5508345033,418252306
8511000,4353283347,418662991
8516000,4314004054,419086708
8521000,3962424641,419572829
8526000,4325973538,419929777
8531000,4325212604,420312419
8536000,4209907701,420657520
8541000,4142237052,421187098
8546000,4460084721,421483564
8551000,4546821130,421838521
8556000,4310226798,422313372
8561000,4207926915,422799722
8566000,4193321942,423200842
8571000,4172889900,423663576
8576000,4202440988,424050444
8581000,4147754377,424440827
8586000,4239666903,424781921
8591000,4486064408,425277920
8596000,5730977835,425671087
8601000,5249514868,426085046
8606000,4475098809,426412520
8611000,4703597724,426970196
8616000,4484029514,427376670
8621000,4716993155,427652751
8626000,4223210202,428154150
8631000,4215439649,428515842
8636000,5509477726,428982628
8641000,5367340754,429420017
8646000,5966648277,429871968
8651000,5282087423,430182888
8656000,5279772497,430608787
8661000,4993797118,430947319
8666000,4698426499,431419310
8671000,5037412408,431845401
8676000,5302715420,432356287
8681000,5210446079,432612502
8686000,5114741779,432923283
8691000,4413316299,433438330
8696000,4716094605,433858041
8701000,4423680640,434245465
8706000,4695206538,434668654
8711000,4919025516,435201015
8716000,5217780207,435552703
8721000,5014249462,435949195
8726000,4630079713,436432118
8731000,4621541106,436751853
8736000,4623297740,437223382
8741000,4235951136,437724372
8746000,4927560868,437949331
8751000,4637912337,438546506
8756000,5150505279,438913980
8761000,5275753414,439327909
8766000,4355560944,439709651
8771000,4414395900,440182926
8776000,4435873398,440628253
8781000,4781599051,440936211
8786000,4425996099,441359628
8791000,4301495349,441848482
8796000,4505223448,442232743
8801000,4293478333,442587797
8806000,4339329888,443129671
8811000,4444130267,443531668
8816000,5049274985,443911844
8821000,4318003929,444322618
8826000,4554754631,444853142
8831000,6866398162,445239729
8836000,5767716296,445521938
8841000,6065782501,445984557
8846000,5222409191,446412581
8851000,4998770933,446825516
8856000,4944073184,447262063
8861000,4848673220,447681414
8866000,4665546839,448091289
8871000,4931902823,448552775
8876000,5100621795,449036281
8881000,4431134346,449484371
8886000,4462792853,449724117
8891000,4588025966,450312481
8896000,5304590026,450702914
8901000,4515834200,451070674
8906000,4691741371,451606573
8911000,4560193391,451934900
8916000,4417369718,452275070
8921000,4577140546,452825978
8926000,4426849018,453229940
8931000,5656440146,453526080
8936000,6547697380,453988246
8941000,6193483786,454420415
8946000,5593067567,454906325
8951000,5372738386,455304889
8956000,4674222126,455845032
8961000,5877311292,456154550
8966000,5811923728,456597788
8971000,4933258409,457036484
8976000,4280174477,457412756
8981000,4306959298,457927646
8986000,4568407031,458317113
8991000,4605385203,458686344
8996000,4447189988,459159530
9001000,5103685992,459572703
9006000,4580828051,459981971
9011000,4427132952,460403792
9016000,4572293430,460930680
9021000,4421624597,461360375
9026000,4445290768,461724079
9031000,4479571421,462155951
9036000,5104358326576,462490713
9041000,6553329820,462956426
9046000,3849691018,463444064
9051000,3666375630,463890449
9056000,3604305765,464432133
9061000,4275649967,464721644
9066000,3740989446,465223086
9071000,4171470297,465569464
9076000,3656806915,465943096
9081000,3524450030,466530105
9086000,3482849003,466715489
9091000,3470323359,467225847
9096000,3516410404,467814923
9101000,3546439403,468272432
9106000,3496337573,468690089
9111000,3521604412,469037725
9116000,3872525955,469523495
9121000,3793110181,469839538
9126000,3498960030,470354116
9131000,3520423343,470703174
9136000,3540394859,471377638
9141000,3516957473,471734913
9146000,3545486673,472011750
9151000,3747187370,472439687
9156000,3769984458,472799995
9161000,3923552890,473365603
9166000,3836961658,473855462
9171000,3754341519,474221529
9176000,3876162368,474635085
9181000,3935457559,475090833
9186000,3849810742,475594429
9191000,3725907893,475997428
9196000,4065307477,476441170
9201000,4030021938,476805413
9206000,3790981532,477297366
9211000,3766063099,477668492
9216000,3770535776,478175074
9221000,3702917622,478625431
9226000,3691626078,479108474
9231000,3620956734,479312724
9236000,3945363476,479871764
9241000,3734788844,480403039
9246000,3670663445,480854657
9251000,3834964579,481273225
9256000,3721901287,481566404
9261000,3690976290,482107508
9266000,3720985393,482398463
9271000,3667400830,482888310
9276000,3980005379,483378496
9281000,4004417588,483853159
9286000,3994547610,484163192
9291000,3678450189,484682425
9296000,3702510473,485103341
9301000,3782725683,485615668
9306000,3858904100,485945168
9311000,3752687827,486515692
9316000,3843611727,486875114
9321000,4020557298,487228687
9326000,3828137127,487628324
9331000,3945182857,488194160
9336000,3818569732,488615429
9341000,3924990216,489013340
9346000,3877832990,489549057
9351000,4228644404,490055549
9356000,4298624573,490305169
9361000,4326795764,490808980
9366000,4359901488,491325581
9371000,4065376190,491642961
9376000,4596135067,492206913
9381000,4373291625,492545804
9386000,4267607449,492996734
9391000,4617025209,493538898
9396000,4257040788,493874650
9401000,4229196142,494385971
9406000,4491886281,494938017
9411000,4372319387,495285755
9416000,4265922102,495777817
9421000,4308742044,496080522
9426000,4258403251,496609566
9431000,4245265422,497022036
9436000,4275942397,497594635
9441000,4341166340,497769784
9446000,4387319855,498414671
9451000,4223297652,498913191
9456000,4241480511,499198990
9461000,4373431225,499828789
9466000,4259184936,500233457
9471000,4126848821,500575312
9476000,4217053769,501071427
9481000,4186983334,501464305
9486000,4219490776,501969212
9491000,4190820735,502433947
9496000,4353554457,502730834
9501000,7051530109,503333621
9506000,7436259338,503818270
9511000,6383510496,504090105
9516000,6435660737,504553407
9521000,6797263104,505252296
9526000,6157109064,505598184
9531000,5886082193,505892934
9536000,6139077906,506446902
9541000,7257990149,506706073
9546000,8467405875,507272569
9551000,6929557205,507777778
9556000,5219480147,508078757
9561000,4719536778,508597557
9566000,4671479322,508988478
9571000,5888520834,509514910
9576000,4701012247,510035101
9581000,4637529125,510429048
9586000,6649642776,510682496
9591000,6246859847,511358118
9596000,5303002724,511894555
9601000,6713888620,512239983
9606000,7220431475,512597633
9611000,5620489639,513144064
9616000,4818647045,513643850
9621000,4767952299,513970582
9626000,4914579446,514476109
9631000,4905834151,514796751
9636000,4764356034,515427023
9641000,4726573232,515700277
9646000,4699885470,516134096
9651000,4856231633,516641065
9656000,4877847855,517188490
9661000,5155883339,517518908
9666000,5282245842,518129915
9671000,7392559567,518466952
9676000,7900137846,519002695
9681000,6926497323,519507799
9686000,6131503400,519913486
9691000,5700435302,520350253
9696000,5537412467,520647148
9701000,8547120472,521399333
9706000,6404537364,521758977
9711000,5683956258,522126510
9716000,6480227803,522693244
9721000,6791591754,523138067
9726000,5879629736,523517979
9731000,6466880084,523862749
9736000,8014899591,524409677
9741000,10267364670,524931530
9746000,6516695368,525481664
9751000,6284717353,525796621
9756000,8374177854,526313505
9761000,6668486642,526671333
9766000,6898637724,527178775
9771000,5111576755,527660391
9776000,5422364154,528003822
9781000,5281158352,528418565
9786000,5480023567,528933675
9791000,5519340162,529469436
9796000,4893717078,529851871
9801000,5169574295,530348258
9806000,5529510392,530949822
9811000,5106986271,531410337
9816000,4909002503,531716927
9821000,5842142611,532173227
9826000,6290711147,532659910
9831000,6339397866,533049479
9836000,5488719038,533585669
9841000,6280772699,533950387
9846000,5915080171,534381739
9851000,6198823731,534857323
9856000,6291028678,535414040
9861000,5291726390,535865062
9866000,5668465936,536363797
9871000,6030848985,536812068
9876000,6702383328,537317050
9881000,5969470826,537607324
9886000,5476125154,538179820
9891000,6442803254,538673386
9896000,6222744630,539156623
9901000,5783229592,539594362
9906000,5356725707,540091811
9911000,6259159369,540659488
9916000,7117406793,540981092
9921000,6283192988,541395467
9926000,6653397100,541891730
9931000,7268421153,542427722
9936000,7612862815,542864351
9941000,7085784819,543300918
9946000,5462432325,543721064
9951000,7045636264,544238832
9956000,7315308223,544641871
9961000,7094270722,545112435
9966000,5970096047,545447070
9971000,6153979066,546247992
9976000,6250591246,546559112
9981000,5812020823,546976668
9986000,6082599819,547588784
9991000,5925520451,547959793
9996000,5553546880,548579617
sampleSize,timing,keycomp
1000,281753,35330
6000,2486083,320153
11000,4533442,546805
16000,8476404,626627
21000,10268341,1022784
26000,10587689,885986
31000,10984668,1213113
36000,15045646,1584174
41000,13738996,2000667
46000,19982316,2459125
51000,22703350,2984822
56000,16402814,2075981
61000,18046407,2408549
66000,20772246,2778232
71000,22674629,3153779
76000,25483497,3561746
81000,27624284,3987349
86000,32905994,4441144
91000,31778646,4948246
96000,33428405,5410773
101000,36816436,5968896
106000,29468787,3880416
111000,33378654,4193930
116000,34922060,4533205
121000,34052071,4873197
126000,38368048,5225069
131000,40231873,5598944
136000,45455229,5965472
141000,47299992,6374521
146000,53644219,6768176
151000,54248115,7196243
156000,56236408,7623733
161000,54772155,8058714
166000,60248610,8503717
171000,59573997,8980301
176000,64737188,9456115
181000,76252068,9920718
186000,69485603,10434212
191000,71731161,10966627
196000,71781834,11459379
201000,80737892,12032003
206000,66141683,7602680
211000,64017061,7913445
216000,67268949,8220483
221000,70961025,8549908
226000,67263200,8881467
231000,70314999,9232044
236000,72294322,9560294
241000,75236335,9905692
246000,76273062,10260780
251000,88325365,10632163
256000,83107220,11016840
261000,99165167,11374750
266000,84532476,11762138
271000,89436264,12135676
276000,90135908,12537686
281000,95259576,12937265
286000,90604687,13335783
291000,99118988,13741066
296000,98129808,14188472
301000,100381909,14586450
306000,107337908,14980286
311000,115600027,15458347
316000,111559725,15901795
321000,122171319,16318821
326000,125731345,16786277
331000,131400436,17230357
336000,135953581,17718398
341000,142235721,18201381
346000,174920683,18665161
351000,125840068,19148950
356000,127962732,19645388
361000,135940390,20133018
366000,134752907,20643378
371000,146980723,21159107
376000,189289110,21692547
381000,170719745,22190556
386000,218115687,22732238
391000,153696935,23264019
396000,183865578,23813307
401000,161658521,24338945
406000,170750162,24882270
411000,153671883,18664833
416000,157103910,15848922
421000,166095617,16170953
426000,141345742,16487555
431000,155195448,16832607
436000,167251112,17134552
441000,168696926,17454936
446000,182754138,17842570
451000,205025293,18148001
456000,191150502,18480156
461000,184771567,18810560
466000,150862142,19177110
471000,153572183,19517283
476000,174376345,19874326
481000,192448126,20242849
486000,250401186,20595568
491000,185161614,20936022
496000,176278897,21335032
501000,205578700,21700638
506000,178591983,22049603
511000,175027841,22410751
516000,182955918,22824535
521000,201073057,23179532
526000,186643477,23580004
531000,186314262,23979920
536000,200590664,24357879
541000,202054999,24731277
546000,222035559,25155233
551000,204625164,25567368
556000,244633675,25952630
561000,202962677,26367410
566000,245705057,26735872
571000,242267221,27161393
576000,244707378,27572530
581000,226709055,27971648
586000,245164853,28390301
591000,306723311,28841226
596000,271369571,29272953
601000,246775051,29696837
606000,255606982,30126899
611000,232968741,30577166
616000,255049788,30976525
621000,264683580,31434823
626000,314565631,31882067
631000,280905322,32337691
636000,254772506,32788328
641000,248445522,33234758
646000,246242327,33665716
651000,294950490,34155932
656000,249323639,34591500
661000,259260782,35070575
666000,252519335,35561170
671000,259846667,36041552
676000,274219713,36487228
681000,265551968,36968084
686000,278640763,37432329
691000,294596247,37926142
696000,268398177,38426041
701000,289748175,38891931
706000,286209239,39422685
711000,356784121,39895790
716000,345167114,40387710
721000,365772084,40917478
726000,297075041,41388226
